p_relax,p_dephase,p_readout,avg_qber
0.0015066629669067465,0.17471123656391033,0.07976180665856065,0.15619118340934657
0.24040831739175095,0.014501013511127358,0.07404165351148528,0.17702231191149503
0.026633643161573548,0.17397025396858729,0.04247922717531902,0.13204759098952548
0.1683195560394016,0.09144169164089934,0.09182104528894759,0.18627549876128557
0.2816206238271584,0.07860321996984286,0.06665850641245495,0.21842728161790642
0.05601365430644234,0.03599610267265119,0.006176787890276304,0.05033655568145142
0.129557966456611,0.04858837834150459,0.08023326111229552,0.16012533839493662
0.153864707783524,0.19065729303947074,0.07114172793603428,0.2035111840499341
0.0420188839838106,0.0431247183379811,0.001572172555709428,0.03754418636046884
0.20152067061213458,0.2644547112200456,0.07403607560499907,0.2538033759871469
0.12323925071570534,0.1933169510216494,0.060557004214737135,0.17256434509371824
0.044410806599953896,0.2872120653997771,0.03680837980097913,0.18870636128597243
0.09022779961201823,0.2002176143955271,0.07344927566965247,0.1938159796774742
0.15082837882131914,0.2656934432828868,0.016148701284083168,0.20144044750422382
0.042454223472920445,0.18092536656956748,0.07588457762742645,0.16266148614030912
0.028144829771627033,0.10874849352087536,0.031431471839724716,0.09107361299809712
0.24743505267584154,0.036495524446883566,0.028335849543347193,0.1541479718401643
0.006934706609884133,0.2230616513677572,0.006115074323982295,0.13052464872859415
0.12686044673337996,0.24663828667933435,0.01563932915280111,0.1843399486627919
0.028132011308173475,0.012096185716920182,0.0040453652133320755,0.02357458758103831
0.09675697628026526,0.03244330340006152,0.09470028144958703,0.14600311837772437
0.06811987753600654,0.1273519632808052,0.02564466598404145,0.10947556632335922
0.29723427129135815,0.09575997244459182,0.08938159294270032,0.24497804793860048
0.2519630177361444,0.043448638736716914,0.08617760423384996,0.20035689829655629
0.08269392359709181,0.19073338294229913,0.037929793252633896,0.16223024392992724
0.10804938821421968,0.09888442856335476,0.09492065086197059,0.17025268848939476
0.017172238272892135,0.00887128280007512,0.02120754635537634,0.03215529032159291
0.27444349921491645,0.24976210129434961,0.03548344792711491,0.24639450004262703
0.06026494363034931,0.17110589102869037,0.04350041809927555,0.14783883973667816
0.18515416944221771,0.08387378783895758,0.04691883412062312,0.1646548218441321
0.13977034170566885,0.14723447104172768,0.01875625570755464,0.15685352446989836
0.01741885451373254,0.028181311001110265,0.02001390860426219,0.04284370723007637
0.024236065472310275,0.1667545461473938,0.06121494138403667,0.14258497437244194
0.18246881348804883,0.15319889960601693,0.05077632777152478,0.2002144120913183
0.09149366435628549,0.18946611707055616,0.0186108905630755,0.1369950392137071
0.20502059496778927,0.1888506482239893,0.09798344933814705,0.2416533048197605
0.03975708361639367,0.1357950388748437,0.07142188581914231,0.14642185605940342
0.05327548981494793,0.02244561586279865,0.06800456485261852,0.09409730999346314
0.1984210536328442,0.10848120786385604,0.0567240492294585,0.1931846986038346
0.0036239398046246426,0.252821767276387,0.03490166241789472,0.16487017388534844
0.03826717470355991,0.12042436689653886,0.09401209240679974,0.15130186621823513
0.29959152196244765,0.10135677199201894,0.0060588481860644585,0.1916818320564781
0.040575457968420776,0.25177733031475175,0.030449254373144066,0.15622860649423406
0.0623095816582383,0.2945723336343609,0.0962675328520281,0.23721087929088686
0.24966592004157045,0.10679542886103145,0.029791037974648507,0.1945578025489937
0.2226318013328607,0.06372419822355824,0.04682791134406841,0.17731899852480487
0.2985976593771827,0.0023092046342183424,0.026141905741617955,0.17032390263332634
0.15338420876190267,0.015459841587609956,0.06874660073438757,0.14318541871577908
0.24238450411466608,0.1597986793806309,0.002575440270705143,0.1795793769368583
0.05082503295414551,0.10166691266649831,0.025776669437420786,0.09224503459800835
